"订单编号","退款编号","支付宝交易号","订单付款时间","商品编码","退款完结时间","买家会员名称","买家实际支付金额","宝贝标题","买家退款金额","手工退款/系统退款","是否需要退货","退款的申请时间","超时时间","退款状态","货物状态","退货物流信息","发货物流信息","客服介入状态","卖家真实姓名","卖家退货地址","卖家邮编","卖家电话","卖家手机","退货物流单号","退货物流公司","买家退款原因","买家退款说明","买家退货时间","责任方","售中或售后","商家备注","完结时间","部分退款/全部退款","审核操作人","举证超时","是否零秒响应","退款操作人"
"229104772036732488","13007429904738824","2018101922001132285406224553","null","576277364657","2018-10-20 09:33:06","西子依依","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 18:15:52","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:33:06","null","null","null","null","null"
"235986446312757124","13458350130752471","2018101922001153465404473920","null","576277364657","2018-10-20 09:32:59","啊咦呀哟哟","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 18:19:49","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:32:59","null","null","null","null","null"
"244315265572750257","13939811108755702","2018101922001127351004482337","null","576277364657","2018-10-20 09:32:54","依然淡定范儿1314","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 18:54:07","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:32:54","null","null","null","null","null"
"225765253917894779","13034308477897947","2018101222001129510525381365","null","576277364657","2018-10-20 09:32:48","疑似在梦游","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 18:54:14","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:32:48","null","null","null","null","null"
"229368070588028472","13036356049027284","2018101922001110101006861473","null","576277364657","2018-10-20 09:32:43","anihuizi","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 19:17:36","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:32:43","null","null","null","null","null"
"244005760312973763","13885089423976337","2018101922001106435408797262","null","576277364657","2018-10-20 09:32:37","伊娜若邪","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 19:26:28","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:32:37","null","null","null","null","null"
"244066562123865540","13893858143864055","2018101922001118565403184643","null","578980732621","2018-10-20 09:32:28","宁欣儿mm","24.99","【会员专享】优酷会员月卡一份（限会员积分兑换，单拍无效）","0.01","0","仅退款","2018-10-19 19:33:35","","退款关闭","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:32:28","null","null","null","null","null"
"229224837511145982","13014405291148259","2018101922001110385402505154","null","576277364657","2018-10-20 09:31:24","butterfiy洁","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 20:39:06","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:31:24","null","null","null","null","null"
"235735212683955922","13488271125952259","2018101922001183625404397399","null","566259560192","2018-10-20 09:31:03","tb7765184","4000.00","SIEMENS/西门子 LC45SK95EW+ER77K233MP+CP565AGS0W","14990.00","0","仅退款","2018-10-19 19:34:23","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:31:03","null","null","null","null","null"
"240581120383413055","13892706706415530","2018101422001197070580397886","null","576277364657","2018-10-20 09:30:26","丁媛媛199309220028","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 19:46:09","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:30:26","null","null","null","null","null"
"244199936731597941","13923456950594179","2018101922001189815412398404","null","576277364657","2018-10-20 09:30:21","王睿锐","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 19:51:13","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:30:21","null","null","null","null","null"
"240768482383691731","13894850247693117","2018101422001165350533643975","null","576277364657","2018-10-20 09:30:15","nngjj","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 20:07:42","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","购买了另一个特权 这个不适合使用","","null","售中退款","null","2018-10-20 09:30:15","null","null","null","null","null"
"244205888193553237","13895906278553732","2018101922001118315403462506","null","576277364657","2018-10-20 09:30:10","放肆沉默","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 20:28:33","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:30:10","null","null","null","null","null"
"244440866992545960","13942083577546059","2018101922001189825412191885","null","576277364657","2018-10-20 09:30:06","soki416","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 20:29:57","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:30:06","null","null","null","null","null"
"229645671530694284","13015109094698442","2018101922001162435409028529","null","576277364657","2018-10-20 09:30:01","xingjia102","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 20:34:33","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:30:01","null","null","null","null","null"
"229403366086558979","13013861523557989","2018101922001121615406269099","null","576277364657","2018-10-20 09:29:56","冰雪尘烟","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 20:43:52","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:56","null","null","null","null","null"
"244752323464894053","13896610208895340","2018101922001136945403769927","null","576277364657","2018-10-20 09:29:52","shayhx","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 20:46:50","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:52","null","null","null","null","null"
"243309858290907553","13943971462905375","2018101822001103465402625009","null","576277364657","2018-10-20 09:29:47","我喜欢苹果1210","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 21:09:16","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:47","null","null","null","null","null"
"229658375834399896","13016133123399698","2018101922001141645404440820","null","576277364657","2018-10-20 09:29:41","sunjian6960895","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 21:18:09","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:41","null","null","null","null","null"
"241903714534027658","13929280769025876","2018101622001133065400515383","null","576277364657","2018-10-20 09:29:36","xiyu201300","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 21:50:10","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:36","null","null","null","null","null"
"235889837564466815","13460300186461568","2018101922001198425408328168","null","576277364657","2018-10-20 09:29:32","水洛川","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 22:01:54","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:32","null","null","null","null","null"
"229171236533946782","13025734422948267","2018101922001165385403613330","null","576277364657","2018-10-20 09:29:26","张旭飞其实是小灰灰","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","3.96","0","仅退款","2018-10-19 22:08:54","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:26","null","null","null","null","null"
"235461679447202615","13447693775201526","2018101722001107111004913974","null","576277364657","2018-10-20 09:29:20","威力奈尔","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-19 23:10:58","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-20 09:29:20","null","null","null","null","null"
